# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	597148	598404	+							I6G39_02840	1257		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	597148	598404	+	QPT06609.1			lipid II:glycine glycyltransferase FemX			I6G39_02840	1257	418	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	598584	601778	+							I6G39_02845	3195		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	598584	601778	+	QPT06610.1			efflux RND transporter permease subunit			I6G39_02845	3195	1064	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	601975	602292	-							I6G39_02850	318		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	601975	602292	-	QPT07090.1			hypothetical protein			I6G39_02850	318	105	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	602355	602531	-							I6G39_02855	177		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	602355	602531	-	QPT06611.1			hypothetical protein			I6G39_02855	177	58	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	602669	603577	+							I6G39_02860	909		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	602669	603577	+	QPT06612.1			AEC family transporter			I6G39_02860	909	302	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	603636	604514	-							I6G39_02865	879		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	603636	604514	-	QPT06613.1			GNAT family N-acetyltransferase			I6G39_02865	879	292	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	604636	606771	+							I6G39_02870	2136		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	604636	606771	+	QPT06614.1			DNA topoisomerase III			I6G39_02870	2136	711	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	606879	608213	+							I6G39_02875	1335		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	606879	608213	+	QPT06615.1			NCS2 family permease			I6G39_02875	1335	444	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	608312	608689	-							I6G39_02880	378		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	608312	608689	-	QPT07091.1			hypothetical protein			I6G39_02880	378	125	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	609083	609391	+					rpsJ		I6G39_02885	309		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	609083	609391	+	QPT06616.1			30S ribosomal protein S10	rpsJ		I6G39_02885	309	102	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	609419	610081	+					rplC		I6G39_02890	663		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	609419	610081	+	QPT06617.1			50S ribosomal protein L3	rplC		I6G39_02890	663	220	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	610108	610731	+					rplD		I6G39_02895	624		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	610108	610731	+	QPT06618.1			50S ribosomal protein L4	rplD		I6G39_02895	624	207	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	610731	611006	+					rplW		I6G39_02900	276		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	610731	611006	+	QPT06619.1			50S ribosomal protein L23	rplW		I6G39_02900	276	91	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	611039	611872	+					rplB		I6G39_02905	834		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	611039	611872	+	QPT06620.1			50S ribosomal protein L2	rplB		I6G39_02905	834	277	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	611940	612218	+					rpsS		I6G39_02910	279		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	611940	612218	+	QPT06621.1			30S ribosomal protein S19	rpsS		I6G39_02910	279	92	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	612251	612607	+					rplV		I6G39_02915	357		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	612251	612607	+	QPT06622.1			50S ribosomal protein L22	rplV		I6G39_02915	357	118	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	612631	613284	+					rpsC		I6G39_02920	654		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	612631	613284	+	QPT06623.1			30S ribosomal protein S3	rpsC		I6G39_02920	654	217	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	613287	613721	+					rplP		I6G39_02925	435		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	613287	613721	+	QPT06624.1			50S ribosomal protein L16	rplP		I6G39_02925	435	144	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	613711	613920	+					rpmC		I6G39_02930	210		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	613711	613920	+	QPT06625.1			50S ribosomal protein L29	rpmC		I6G39_02930	210	69	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	613946	614209	+					rpsQ		I6G39_02935	264		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	613946	614209	+	QPT06626.1			30S ribosomal protein S17	rpsQ		I6G39_02935	264	87	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	614238	614606	+					rplN		I6G39_02940	369		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	614238	614606	+	QPT06627.1			50S ribosomal protein L14	rplN		I6G39_02940	369	122	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	614645	614962	+					rplX		I6G39_02945	318		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	614645	614962	+	QPT06628.1			50S ribosomal protein L24	rplX		I6G39_02945	318	105	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	614987	615526	+					rplE		I6G39_02950	540		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	614987	615526	+	QPT06629.1			50S ribosomal protein L5	rplE		I6G39_02950	540	179	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	615550	615735	+							I6G39_02955	186		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	615550	615735	+	QPT06630.1			type Z 30S ribosomal protein S14			I6G39_02955	186	61	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	615766	616164	+					rpsH		I6G39_02960	399		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	615766	616164	+	QPT06631.1			30S ribosomal protein S8	rpsH		I6G39_02960	399	132	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	616189	616725	+					rplF		I6G39_02965	537		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	616189	616725	+	QPT06632.1			50S ribosomal protein L6	rplF		I6G39_02965	537	178	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	616757	617119	+					rplR		I6G39_02970	363		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	616757	617119	+	QPT06633.1			50S ribosomal protein L18	rplR		I6G39_02970	363	120	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	617141	617641	+					rpsE		I6G39_02975	501		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	617141	617641	+	QPT06634.1			30S ribosomal protein S5	rpsE		I6G39_02975	501	166	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	617658	617837	+					rpmD		I6G39_02980	180		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	617658	617837	+	QPT06635.1			50S ribosomal protein L30	rpmD		I6G39_02980	180	59	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	617859	618299	+					rplO		I6G39_02985	441		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	617859	618299	+	QPT06636.1			50S ribosomal protein L15	rplO		I6G39_02985	441	146	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	618299	619591	+					secY		I6G39_02990	1293		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	618299	619591	+	QPT06637.1			preprotein translocase subunit SecY	secY		I6G39_02990	1293	430	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	619609	620259	+							I6G39_02995	651		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	619609	620259	+	QPT06638.1			adenylate kinase			I6G39_02995	651	216	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	620359	620577	+					infA		I6G39_03000	219		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	620359	620577	+	QPT06639.1			translation initiation factor IF-1	infA		I6G39_03000	219	72	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	620610	620723	+					rpmJ		I6G39_03005	114		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	620610	620723	+	QPT06640.1			50S ribosomal protein L36	rpmJ		I6G39_03005	114	37	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	620746	621111	+					rpsM		I6G39_03010	366		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	620746	621111	+	QPT06641.1			30S ribosomal protein S13	rpsM		I6G39_03010	366	121	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	621135	621524	+					rpsK		I6G39_03015	390		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	621135	621524	+	QPT06642.1			30S ribosomal protein S11	rpsK		I6G39_03015	390	129	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	621607	622551	+							I6G39_03020	945		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	621607	622551	+	QPT06643.1			DNA-directed RNA polymerase subunit alpha			I6G39_03020	945	314	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	622573	622941	+					rplQ		I6G39_03025	369		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	622573	622941	+	QPT06644.1			50S ribosomal protein L17	rplQ		I6G39_03025	369	122	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	623250	624059	+							I6G39_03030	810		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	623250	624059	+	QPT06645.1			energy-coupling factor transporter ATPase			I6G39_03030	810	269	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	624056	624919	+							I6G39_03035	864		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	624056	624919	+	QPT06646.1			energy-coupling factor transporter ATPase			I6G39_03035	864	287	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	624909	625715	+							I6G39_03040	807		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	624909	625715	+	QPT06647.1			energy-coupling factor transporter transmembrane protein EcfT			I6G39_03040	807	268	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	625722	626525	+					truA		I6G39_03045	804		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	625722	626525	+	QPT06648.1			tRNA pseudouridine(38-40) synthase TruA	truA		I6G39_03045	804	267	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	626730	627167	+					rplM		I6G39_03050	438		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	626730	627167	+	QPT06649.1			50S ribosomal protein L13	rplM		I6G39_03050	438	145	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	627181	627579	+					rpsI		I6G39_03055	399		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	627181	627579	+	QPT07092.1			30S ribosomal protein S9	rpsI		I6G39_03055	399	132	
gene	pseudogene	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	627650	628650	-							I6G39_03060	1001		pseudo
CDS	without_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	627650	628650	-				LLM class flavin-dependent oxidoreductase			I6G39_03060	1001		pseudo
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	628924	629931	+							I6G39_03065	1008		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	628924	629931	+	QPT06650.1			NADP-dependent oxidoreductase			I6G39_03065	1008	335	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	629951	630967	+							I6G39_03070	1017		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	629951	630967	+	QPT06651.1			zinc-binding alcohol dehydrogenase family protein			I6G39_03070	1017	338	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	631205	632740	+							I6G39_03075	1536		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	631205	632740	+	QPT06652.1			BCCT family transporter			I6G39_03075	1536	511	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	632904	633440	+					amaP		I6G39_03080	537		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	632904	633440	+	QPT06653.1			alkaline shock response membrane anchor protein AmaP	amaP		I6G39_03080	537	178	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	633453	633692	+							I6G39_03085	240		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	633453	633692	+	QPT06654.1			DUF2273 domain-containing protein			I6G39_03085	240	79	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	633742	634254	+							I6G39_03090	513		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	633742	634254	+	QPT06655.1			Asp23/Gls24 family envelope stress response protein			I6G39_03090	513	170	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	634407	636365	-							I6G39_03095	1959		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	634407	636365	-	QPT06656.1			sialic acid synthase			I6G39_03095	1959	652	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	636467	637660	+							I6G39_03100	1194		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	636467	637660	+	QPT06657.1			MFS transporter			I6G39_03100	1194	397	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	637650	639404	+							I6G39_03105	1755		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	637650	639404	+	QPT06658.1			siderophore synthetase			I6G39_03105	1755	584	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	639409	640482	+							I6G39_03110	1074		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	639409	640482	+	QPT06659.1			alanine racemase			I6G39_03110	1074	357	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	640561	641574	+							I6G39_03115	1014		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	640561	641574	+	QPT06660.1			ABC transporter substrate-binding protein			I6G39_03115	1014	337	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	641588	642616	+							I6G39_03120	1029		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	641588	642616	+	QPT06661.1			iron ABC transporter permease			I6G39_03120	1029	342	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	642613	643575	+							I6G39_03125	963		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	642613	643575	+	QPT06662.1			iron chelate uptake ABC transporter family permease subunit			I6G39_03125	963	320	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	643796	645169	+							I6G39_03130	1374		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	643796	645169	+	QPT06663.1			YjiH family protein			I6G39_03130	1374	457	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	645385	645645	-							I6G39_03135	261		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	645385	645645	-	QPT06664.1			hypothetical protein			I6G39_03135	261	86	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	645820	646326	+							I6G39_03140	507		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	645820	646326	+	QPT06665.1			metal-dependent hydrolase			I6G39_03140	507	168	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	646661	647785	+							I6G39_03145	1125		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	646661	647785	+	QPT07093.1			UTP--glucose-1-phosphate uridylyltransferase			I6G39_03145	1125	374	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	647801	648490	+							I6G39_03150	690		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	647801	648490	+	QPT06666.1			hemolysin III family protein			I6G39_03150	690	229	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	648742	650103	+							I6G39_03155	1362		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	648742	650103	+	QPT06667.1			MFS transporter			I6G39_03155	1362	453	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	650193	650645	+							I6G39_03160	453		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	650193	650645	+	QPT06668.1			SepA family multidrug efflux transporter			I6G39_03160	453	150	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	650726	652171	+							I6G39_03165	1446		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	650726	652171	+	QPT06669.1			multidrug efflux MFS transporter			I6G39_03165	1446	481	
