# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	719217	720023	+	SNW01451.1			spermidine/putrescine ABC transporter permease PotB	potB		SAMEA4412661_00723	807	268	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	720020	720832	+					potC		SAMEA4412661_00724	813		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	720020	720832	+	SNW01454.1			spermidine/putrescine ABC transporter permease PotC	potC		SAMEA4412661_00724	813	270	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	720829	721899	+					potD		SAMEA4412661_00725	1071		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	720829	721899	+	SNW01457.1			spermidine/putrescine-binding periplasmic protein PotD	potD		SAMEA4412661_00725	1071	356	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	721950	722945	+							SAMEA4412661_00726	996		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	721950	722945	+	SNW01460.1			membrane protein			SAMEA4412661_00726	996	331	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	723049	723564	+							SAMEA4412661_00727	516		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	723049	723564	+	SNW01463.1			membrane protein			SAMEA4412661_00727	516	171	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	723611	724222	-							SAMEA4412661_00728	612		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	723611	724222	-	SNW01466.1			putative DUF1054-containing protein			SAMEA4412661_00728	612	203	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	724334	725149	+					suhB_1		SAMEA4412661_00729	816		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	724334	725149	+	SNW01471.1			inositol monophosphatase family protein	suhB_1		SAMEA4412661_00729	816	271	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	725218	725403	-							SAMEA4412661_00730	186		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	725218	725403	-	SNW01474.1			Uncharacterised protein			SAMEA4412661_00730	186	61	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	725501	727348	+					typA		SAMEA4412661_00731	1848		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	725501	727348	+	SNW01477.1			GTP-binding protein TypA	typA		SAMEA4412661_00731	1848	615	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	727481	728608	+							SAMEA4412661_00732	1128		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	727481	728608	+	SNW01480.1			NADH-dependent flavin oxidoreductase			SAMEA4412661_00732	1128	375	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	728822	729304	-							SAMEA4412661_00733	483		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	728822	729304	-	SNW01484.1			Uncharacterised protein			SAMEA4412661_00733	483	160	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	729441	729716	+							SAMEA4412661_00734	276		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	729441	729716	+	SNW01487.1			Uncharacterized protein conserved in bacteria			SAMEA4412661_00734	276	91	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	729807	731021	+					ftsW_1		SAMEA4412661_00735	1215		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	729807	731021	+	SNW01490.1			FtsW/RodA/SpoVE family cell division protein	ftsW_1		SAMEA4412661_00735	1215	404	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	731298	734750	+					pyc		SAMEA4412661_00736	3453		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	731298	734750	+	SNW01493.1			pyruvate carboxylase	pyc		SAMEA4412661_00736	3453	1150	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	734799	735707	-					ctaA		SAMEA4412661_00737	909		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	734799	735707	-	SNW01496.1			cytochrome aa3-controlling protein	ctaA		SAMEA4412661_00737	909	302	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	735955	736866	+					ctaB		SAMEA4412661_00738	912		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	735955	736866	+	SNW01499.1			protoheme IX farnesyltransferase	ctaB		SAMEA4412661_00738	912	303	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	736892	737353	+							SAMEA4412661_00739	462		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	736892	737353	+	SNW01502.1			heme biosynthesis-like protein			SAMEA4412661_00739	462	153	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	737525	738601	+							SAMEA4412661_00740	1077		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	737525	738601	+	SNW01505.1			V5/Tpx-1 related allergen			SAMEA4412661_00740	1077	358	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	738591	739028	+							SAMEA4412661_00741	438		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	738591	739028	+	SNW01509.1			ComK regulator			SAMEA4412661_00741	438	145	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	739130	740056	-					ugpQ_1		SAMEA4412661_00742	927		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	739130	740056	-	SNW01512.1			glycerophosphoryl diester phosphodiesterase	ugpQ_1		SAMEA4412661_00742	927	308	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	740155	740409	+							SAMEA4412661_00743	255		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	740155	740409	+	SNW01515.1			putative DUF2129-containing protein			SAMEA4412661_00743	255	84	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	740410	740799	-							SAMEA4412661_00744	390		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	740410	740799	-	SNW01520.1			Uncharacterised protein			SAMEA4412661_00744	390	129	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	740860	741411	+					rsmD		SAMEA4412661_00745	552		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	740860	741411	+	SNW01523.1			putative methyltransferase	rsmD		SAMEA4412661_00745	552	183	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	741404	741892	+					coaD		SAMEA4412661_00746	489		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	741404	741892	+	SNW01526.1			pantetheine-phosphate adenylyltransferase	coaD		SAMEA4412661_00746	489	162	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	741934	743085	-							SAMEA4412661_00747	1152		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	741934	743085	-	SNW01529.1			Putative cytosolic protein			SAMEA4412661_00747	1152	383	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	743207	743734	+					ylbN		SAMEA4412661_00748	528		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	743207	743734	+	SNW01532.1			YlbN-like protein	ylbN		SAMEA4412661_00748	528	175	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	743797	743970	+					rpmF		SAMEA4412661_00749	174		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	743797	743970	+	SNW01536.1			50S ribosomal protein L32	rpmF		SAMEA4412661_00749	174	57	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	744144	744890	+							SAMEA4412661_00750	747		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	744144	744890	+	SNW01539.1			TrmH family RNA methyltransferase			SAMEA4412661_00750	747	248	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	745239	746303	+					pheS		SAMEA4412661_00752	1065		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	745239	746303	+	SNW01542.1			phenylalanyl-tRNA synthetase subunit alpha	pheS		SAMEA4412661_00752	1065	354	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	746297	748702	+					pheT_1		SAMEA4412661_00753	2406		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	746297	748702	+	SNW01546.1			phenylalanyl-tRNA synthetase subunit beta	pheT_1		SAMEA4412661_00753	2406	801	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	749624	750562	-					rnhC		SAMEA4412661_00756	939		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	749624	750562	-	SNW01549.1			ribonuclease HIII	rnhC		SAMEA4412661_00756	939	312	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	750715	750981	+					zapA		SAMEA4412661_00757	267		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	750715	750981	+	SNW01551.1			Z-ring-associated protein	zapA		SAMEA4412661_00757	267	88	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	750983	751501	+							SAMEA4412661_00758	519		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	750983	751501	+	SNW01553.1			Colicin V production protein			SAMEA4412661_00758	519	172	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	751664	753376	+					polX		SAMEA4412661_00759	1713		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	751664	753376	+	SNW01555.1			DNA-dependent DNA polymerase beta chain	polX		SAMEA4412661_00759	1713	570	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	753394	755742	+					mutS2		SAMEA4412661_00760	2349		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	753394	755742	+	SNW01557.1			recombination and DNA strand exchange inhibitor protein	mutS2		SAMEA4412661_00760	2349	782	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	755818	756132	+					trxA_2		SAMEA4412661_00761	315		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	755818	756132	+	SNW01559.1			thioredoxin	trxA_2		SAMEA4412661_00761	315	104	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	756286	758073	+					uvrC		SAMEA4412661_00762	1788		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	756286	758073	+	SNW01562.1			excinuclease ABC subunit C	uvrC		SAMEA4412661_00762	1788	595	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	758238	758849	+					sdhC		SAMEA4412661_00763	612		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	758238	758849	+	SNW01565.1			succinate dehydrogenase cytochrome B subunit	sdhC		SAMEA4412661_00763	612	203	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	758883	760649	+					sdhA		SAMEA4412661_00764	1767		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	758883	760649	+	SNW01568.1			succinate dehydrogenase flavoprotein subunit	sdhA		SAMEA4412661_00764	1767	588	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	760649	761458	+					sdhB		SAMEA4412661_00765	810		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	760649	761458	+	SNW01572.1			succinate dehydrogenase iron-sulfur subunit	sdhB		SAMEA4412661_00765	810	269	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	761622	762419	+					murI		SAMEA4412661_00766	798		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	761622	762419	+	SNW01575.1			glutamate racemase	murI		SAMEA4412661_00766	798	265	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	762431	763012	+					rdgB		SAMEA4412661_00767	582		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	762431	763012	+	SNW01578.1			non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family	rdgB		SAMEA4412661_00767	582	193	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	763015	763512	+							SAMEA4412661_00768	498		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	763015	763512	+	SNW01582.1			putative phosphodiesterase			SAMEA4412661_00768	498	165	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	763753	764082	+							SAMEA4412661_00769	330		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	763753	764082	+	SNW01585.1			Uncharacterised protein			SAMEA4412661_00769	330	109	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	764485	764805	+							SAMEA4412661_00770	321		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	764485	764805	+	SNW01588.1			Uncharacterised protein			SAMEA4412661_00770	321	106	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	764833	765171	+							SAMEA4412661_00771	339		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	764833	765171	+	SNW01591.1			Uncharacterised protein			SAMEA4412661_00771	339	112	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	765281	767473	+							SAMEA4412661_00772	2193		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	765281	767473	+	SNW01595.1			Membrane-bound metallopeptidase			SAMEA4412661_00772	2193	730	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	767664	768944	+							SAMEA4412661_00773	1281		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	767664	768944	+	SNW01598.1			Uncharacterised protein			SAMEA4412661_00773	1281	426	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	769329	771512	+							SAMEA4412661_00774	2184		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	769329	771512	+	SNW01601.1			Uncharacterised protein			SAMEA4412661_00774	2184	727	
gene	tRNA	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	772205	772278	-							SAMEA4412661_00775	74		
tRNA		GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	772205	772278	-				tRNA-Arg			SAMEA4412661_00775	74		
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	772958	773089	+							SAMEA4412661_00776	132		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	772958	773089	+	SNW01605.1			putative hemolysin-H1C			SAMEA4412661_00776	132	43	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	773318	773770	-							SAMEA4412661_00777	453		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	773318	773770	-	SNW01609.1			GNAT family acetyltransferase			SAMEA4412661_00777	453	150	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	773902	775515	+					bshC		SAMEA4412661_00778	1614		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	773902	775515	+	SNW01612.1			bacillithiol biosynthesis cysteine-adding enzyme BshC	bshC		SAMEA4412661_00778	1614	537	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	775660	776091	+					mraZ		SAMEA4412661_00779	432		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	775660	776091	+	SNW01616.1			MraZ protein	mraZ		SAMEA4412661_00779	432	143	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	776110	777045	+					mraW		SAMEA4412661_00780	936		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	776110	777045	+	SNW01619.1			S-adenosyl-methyltransferase MraW	mraW		SAMEA4412661_00780	936	311	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	777057	777452	+							SAMEA4412661_00781	396		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	777057	777452	+	SNW01623.1			cell division protein			SAMEA4412661_00781	396	131	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	777433	779583	+					pbp1		SAMEA4412661_00782	2151		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	777433	779583	+	SNW01626.1			penicillin-binding protein 1	pbp1		SAMEA4412661_00782	2151	716	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	779676	780641	+					mraY		SAMEA4412661_00783	966		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	779676	780641	+	SNW01629.1			phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY		SAMEA4412661_00783	966	321	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	780642	781991	+					murD		SAMEA4412661_00784	1350		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	780642	781991	+	SNW01632.1			UDP-N-acetylmuramoylalanine--D-glutamate ligase	murD		SAMEA4412661_00784	1350	449	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	782005	782898	+					ftsQ		SAMEA4412661_00785	894		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	782005	782898	+	SNW01634.1			cell division protein FtsQ	ftsQ		SAMEA4412661_00785	894	297	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	783127	784512	+					ftsA		SAMEA4412661_00786	1386		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	783127	784512	+	SNW01637.1			cell division protein FtsA	ftsA		SAMEA4412661_00786	1386	461	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	784542	785702	+					ftsZ		SAMEA4412661_00787	1161		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	784542	785702	+	SNW01640.1			cell division protein FtsZ	ftsZ		SAMEA4412661_00787	1161	386	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	785856	786677	+							SAMEA4412661_00788	822		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	785856	786677	+	SNW01643.1			multi-copper polyphenol oxidoreductase laccase			SAMEA4412661_00788	822	273	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	786667	787341	+							SAMEA4412661_00789	675		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	786667	787341	+	SNW01647.1			YggS			SAMEA4412661_00789	675	224	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	787346	787912	+					sepF		SAMEA4412661_00790	567		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	787346	787912	+	SNW01650.1			FtsZ-interacting protein	sepF		SAMEA4412661_00790	567	188	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	787923	788216	+							SAMEA4412661_00791	294		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	787923	788216	+	SNW01653.1			membrane protein			SAMEA4412661_00791	294	97	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	788361	789140	+							SAMEA4412661_00792	780		
