# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	788299	789537	+							JC286_03435	1239		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	788299	789537	+	QQA49170.1			serine hydroxymethyltransferase			JC286_03435	1239	412	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	789571	790200	+					upp		JC286_03440	630		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	789571	790200	+	QQA49171.1			uracil phosphoribosyltransferase	upp		JC286_03440	630	209	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	790223	791362	+					wecB		JC286_03445	1140		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	790223	791362	+	QQA49172.1			UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		JC286_03445	1140	379	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	791531	791887	+							JC286_03450	357		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	791531	791887	+	QQA49173.1			ATP synthase subunit I			JC286_03450	357	118	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	791922	792644	+					atpB		JC286_03455	723		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	791922	792644	+	QQA49174.1			F0F1 ATP synthase subunit A	atpB		JC286_03455	723	240	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	792687	792899	+					atpE		JC286_03460	213		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	792687	792899	+	QQA49175.1			F0F1 ATP synthase subunit C	atpE		JC286_03460	213	70	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	793060	793584	+							JC286_03465	525		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	793060	793584	+	QQA49666.1			F0F1 ATP synthase subunit B			JC286_03465	525	174	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	793584	794123	+							JC286_03470	540		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	793584	794123	+	QQA49176.1			F0F1 ATP synthase subunit delta			JC286_03470	540	179	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	794150	795661	+							JC286_03475	1512		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	794150	795661	+	QQA49177.1			F0F1 ATP synthase subunit alpha			JC286_03475	1512	503	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	795699	796565	+							JC286_03480	867		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	795699	796565	+	QQA49178.1			F0F1 ATP synthase subunit gamma			JC286_03480	867	288	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	796590	798002	+					atpD		JC286_03485	1413		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	796590	798002	+	QQA49179.1			F0F1 ATP synthase subunit beta	atpD		JC286_03485	1413	470	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	798025	798429	+							JC286_03490	405		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	798025	798429	+	QQA49180.1			F0F1 ATP synthase subunit epsilon			JC286_03490	405	134	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	798822	799052	+							JC286_03495	231		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	798822	799052	+	QQA49181.1			DUF1146 domain-containing protein			JC286_03495	231	76	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	799163	800428	+					murA		JC286_03500	1266		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	799163	800428	+	QQA49182.1			UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		JC286_03500	1266	421	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	800409	800618	+							JC286_03505	210		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	800409	800618	+	QQA49183.1			DNA-directed RNA polymerase subunit beta			JC286_03505	210	69	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	800618	801061	+					fabZ		JC286_03510	444		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	800618	801061	+	QQA49184.1			3-hydroxyacyl-ACP dehydratase FabZ	fabZ		JC286_03510	444	147	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	801177	801611	-							JC286_03515	435		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	801177	801611	-	QQA49185.1			YwpF-like family protein			JC286_03515	435	144	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	801792	802148	+							JC286_03520	357		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	801792	802148	+	QQA49186.1			single-stranded DNA-binding protein			JC286_03520	357	118	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	802732	803415	+					tenA		JC286_03525	684		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	802732	803415	+	QQA49187.1			thiaminase II	tenA		JC286_03525	684	227	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	803415	804221	+					thiD		JC286_03530	807		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	803415	804221	+	QQA49188.1			bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		JC286_03530	807	268	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	804223	805026	+					thiM		JC286_03535	804		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	804223	805026	+	QQA49189.1			hydroxyethylthiazole kinase	thiM		JC286_03535	804	267	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	805016	805654	+							JC286_03540	639		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	805016	805654	+	QQA49190.1			thiamine phosphate synthase			JC286_03540	639	212	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	805743	806609	+					yidC		JC286_03545	867		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	805743	806609	+	QQA49191.1			membrane protein insertase YidC	yidC		JC286_03545	867	288	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	806663	807319	-							JC286_03550	657		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	806663	807319	-	QQA49192.1			HD domain-containing protein			JC286_03550	657	218	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	807340	808830	-					cls		JC286_03555	1491		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	807340	808830	-	QQA49193.1			cardiolipin synthase	cls		JC286_03555	1491	496	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	808962	809249	+					csoR		JC286_03560	288		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	808962	809249	+	QQA49194.1			copper-sensing transcriptional repressor CsoR	csoR		JC286_03560	288	95	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	809262	809483	+							JC286_03565	222		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	809262	809483	+	QQA49195.1			heavy-metal-associated domain-containing protein			JC286_03565	222	73	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	809487	809693	+							JC286_03570	207		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	809487	809693	+	QQA49196.1			heavy-metal-associated domain-containing protein			JC286_03570	207	68	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	809794	811974	+							JC286_03575	2181		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	809794	811974	+	QQA49197.1			copper-translocating P-type ATPase			JC286_03575	2181	726	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	812060	812206	+							JC286_03580	147		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	812060	812206	+	QQA49198.1			hypothetical protein			JC286_03580	147	48	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	813173	813901	+							JC286_03585	729		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	813173	813901	+	QQA49199.1			peptidase			JC286_03585	729	242	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	813951	815159	-							JC286_03590	1209		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	813951	815159	-	QQA49200.1			rod shape-determining protein RodA			JC286_03590	1209	402	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	815313	816383	+							JC286_03595	1071		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	815313	816383	+	QQA49201.1			D-alanine--D-alanine ligase			JC286_03595	1071	356	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	816395	817759	+							JC286_03600	1365		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	816395	817759	+	QQA49202.1			UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase			JC286_03600	1365	454	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	818040	819527	+							JC286_03605	1488		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	818040	819527	+	QQA49203.1			DEAD/DEAH box helicase			JC286_03605	1488	495	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	819766	820239	+							JC286_03610	474		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	819766	820239	+	QQA49204.1			PH domain-containing protein			JC286_03610	474	157	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	820232	821761	+							JC286_03615	1530		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	820232	821761	+	QQA49205.1			PH domain-containing protein			JC286_03615	1530	509	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	821745	822263	+							JC286_03620	519		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	821745	822263	+	QQA49206.1			PH domain-containing protein			JC286_03620	519	172	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	822260	822610	+							JC286_03625	351		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	822260	822610	+	QQA49207.1			holo-ACP synthase			JC286_03625	351	116	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	822644	823792	+					alr		JC286_03630	1149		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	822644	823792	+	QQA49208.1			alanine racemase	alr		JC286_03630	1149	382	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	823877	824047	+							JC286_03635	171		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	823877	824047	+	QQA49209.1			antitoxin MazE			JC286_03635	171	56	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	824048	824401	+							JC286_03640	354		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	824048	824401	+	QQA49210.1			type II toxin-antitoxin system PemK/MazF family toxin			JC286_03640	354	117	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	824459	825463	+							JC286_03645	1005		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	824459	825463	+	QQA49211.1			PP2C family protein-serine/threonine phosphatase			JC286_03645	1005	334	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	825542	825868	+							JC286_03650	327		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	825542	825868	+	QQA49212.1			anti-sigma factor antagonist			JC286_03650	327	108	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	825868	826347	+					rsbW		JC286_03655	480		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	825868	826347	+	QQA49213.1			anti-sigma B factor RsbW	rsbW		JC286_03655	480	159	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	826322	827092	+					sigB		JC286_03660	771		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	826322	827092	+	QQA49214.1			RNA polymerase sigma factor SigB	sigB		JC286_03660	771	256	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	827372	829522	+							JC286_03665	2151		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	827372	829522	+	QQA49215.1			RNA-binding transcriptional accessory protein			JC286_03665	2151	716	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	829515	829967	+							JC286_03670	453		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	829515	829967	+	QQA49216.1			SprT family protein			JC286_03670	453	150	
gene	tRNA	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	830322	830404	+							JC286_03675	83		
tRNA		GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	830322	830404	+				tRNA-Leu			JC286_03675	83		anticodon=GAG
gene	tRNA	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	830429	830502	+							JC286_03680	74		
tRNA		GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	830429	830502	+				tRNA-Gly			JC286_03680	74		anticodon=TCC
gene	rRNA	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	830637	832188	+							JC286_03685	1552		
rRNA		GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	830637	832188	+				16S ribosomal RNA			JC286_03685	1552		
gene	rRNA	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	832581	835502	+							JC286_03690	2922		
rRNA		GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	832581	835502	+				23S ribosomal RNA			JC286_03690	2922		
gene	rRNA	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	835581	835695	+					rrf		JC286_03695	115		
rRNA		GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	835581	835695	+				5S ribosomal RNA	rrf		JC286_03695	115		
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	836129	837265	+							JC286_03700	1137		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	836129	837265	+	QQA49667.1			MFS transporter			JC286_03700	1137	378	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	837335	838603	-					ilvA		JC286_03705	1269		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	837335	838603	-	QQA49217.1			threonine ammonia-lyase IlvA	ilvA		JC286_03705	1269	422	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	838616	839188	-					leuD		JC286_03710	573		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	838616	839188	-	QQA49668.1			3-isopropylmalate dehydratase small subunit	leuD		JC286_03710	573	190	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	839188	840561	-					leuC		JC286_03715	1374		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	839188	840561	-	QQA49218.1			3-isopropylmalate dehydratase large subunit	leuC		JC286_03715	1374	457	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	840565	841614	-					leuB		JC286_03720	1050		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	840565	841614	-	QQA49219.1			3-isopropylmalate dehydrogenase	leuB		JC286_03720	1050	349	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	841611	843143	-							JC286_03725	1533		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	841611	843143	-	QQA49220.1			2-isopropylmalate synthase			JC286_03725	1533	510	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	843165	844169	-					ilvC		JC286_03730	1005		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	843165	844169	-	QQA49221.1			ketol-acid reductoisomerase	ilvC		JC286_03730	1005	334	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	844204	844677	-					ilvN		JC286_03735	474		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	844204	844677	-	QQA49222.1			acetolactate synthase small subunit	ilvN		JC286_03735	474	157	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	844674	846428	-					ilvB		JC286_03740	1755		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	844674	846428	-	QQA49223.1			biosynthetic-type acetolactate synthase large subunit	ilvB		JC286_03740	1755	584	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	846449	848137	-					ilvD		JC286_03745	1689		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	846449	848137	-	QQA49224.1			dihydroxy-acid dehydratase	ilvD		JC286_03745	1689	562	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	848681	849139	+					tsaE		JC286_03750	459		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	848681	849139	+	QQA49225.1			tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		JC286_03750	459	152	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	849120	849776	+					tsaB		JC286_03755	657		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	849120	849776	+	QQA49226.1			tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		JC286_03755	657	218	
